elite,phenotype,antecedent,consequent,referenceCardinality,numConfirmations,numViolations,likelihood,pValue,fitness,acceptance,generality,elapsedTime
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q273186> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q273186> ;  ] . ","denaturation","denaturation",33,33,0,9.48034495789435e-09,0,33,TRUE,0.000145600868310633,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q238406> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q79899> ;  ] . ","five prime cap","cytoplasm",18,6,12,0.0708160400390625,2,6,TRUE,7.94186554421634e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q465608> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q79899> ;  ] . ","nuclear membrane","cytoplasm",11,6,5,0.2255859375,0,6,TRUE,4.85336227702109e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q243748> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q10876> ;  ] . ","bacteriology","bacteria",14,4,10,0.06109619140625,2.57142857142857,4,TRUE,6.17700653439048e-05,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1364005> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q178069> ;  ] . ","serous membrane","necrosis",6,4,2,0.234375,0,4,TRUE,2.64728851473878e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q18034187> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q79899> ;  ] . ","aim2","cytoplasm",4,3,1,0.25,0,3,TRUE,1.76485900982585e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q18034187> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q428253> ;  ] . ","aim2","innate immune system",4,3,1,0.25,0,3,TRUE,1.76485900982585e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q43684> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q169526> ;  ] . ","henan","reverse transcription polymerase chain reaction",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7251487> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q79899> ;  ] . ","protein kinase inhibitor","cytoplasm",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q184674> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q188840> ;  ] . ","erectile dysfunction","medicinal plant",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7205992> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q10876> ;  ] . ","pneumococcal pneumonia","bacteria",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q420258> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q425158> ;  ] . ","cyanogen bromide","fusion protein",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q16975146> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q425158> ;  ] . ","betanodavirus","fusion protein",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q420258> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q239762> ;  ] . ","cyanogen bromide","tropism",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q16975146> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q178069> ;  ] . ","betanodavirus","necrosis",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q14914098> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q14914098> ;  ] . ","tlr4","tlr4",30,30,0,4.45617466904993e-08,0,30,TRUE,0.000132364425736939,13
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q208744> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q208744> ;  ] . ","gp2 series","gp2 series",13,13,0,0.0001220703125,0,13,TRUE,5.73579178193402e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q17709262> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q856198> ;  ] . ","actb","real-time polymerase chain reaction",13,11,2,0.009521484375,0,11,TRUE,5.73579178193402e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q18034214> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q224527> ;  ] . ","eif2ak3","downregulation and upregulation",22,9,13,0.118594169616699,0.727272727272727,9,TRUE,9.70672455404219e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3519062> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q739897> ;  ] . ","rapid diagnostic test","assay",22,9,13,0.118594169616699,0.727272727272727,9,TRUE,9.70672455404219e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q12821248> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q184204> ;  ] . ","dendrite","macrophage",10,5,5,0.24609375,0,5,TRUE,4.41214752456463e-05,16
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q4688061> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q224527> ;  ] . ","two-dimensional gel electrophoresis","downregulation and upregulation",14,4,10,0.06109619140625,2.57142857142857,4,TRUE,6.17700653439048e-05,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q898574> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q739897> ;  ] . ","turbidity","assay",10,4,6,0.205078125,0.4,4,TRUE,4.41214752456463e-05,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q12821248> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q224527> ;  ] . ","dendrite","downregulation and upregulation",10,3,7,0.1171875,1.6,3,TRUE,4.41214752456463e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q16154261> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1928978> ;  ] . ","ovarian neoplasm","viral infectious disease",2,2,0,0.25,0,2,TRUE,8.82429504912926e-06,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q162606> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q224527> ;  ] . ","endocrinology","downregulation and upregulation",3,2,1,0.375,0,2,TRUE,1.32364425736939e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q16154261> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q739897> ;  ] . ","ovarian neoplasm","assay",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q423345> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q224527> ;  ] . ","doconexent","downregulation and upregulation",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5058397> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q208467> ;  ] . ","cell–cell interaction","biochemical receptor",33,13,20,0.0661077444865521,1.48484848484848,13,TRUE,0.000145600868310633,14
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q280027> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q110084> ;  ] . ","uveitis","serum",12,3,9,0.0537109375,3,3,TRUE,5.29457702947756e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q551085> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q372016> ;  ] . ","myelitis","pathogenesis",5,3,2,0.3125,0,3,TRUE,2.20607376228232e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2995419> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q372016> ;  ] . ","contagious disease","pathogenesis",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q14907167> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q372016> ;  ] . ","il15","pathogenesis",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q835051> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","hyperplasia","inflammation",17,7,10,0.14837646484375,0.529411764705882,7,TRUE,7.50065079175987e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q193166> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q193166> ;  ] . ","choline","choline",5,5,0,0.03125,0,5,TRUE,2.20607376228232e-05,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q412820> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","defensin","inflammation",15,5,10,0.091644287109375,1.66666666666667,5,TRUE,6.61822128684695e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q219203> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","nec","inflammation",14,4,10,0.06109619140625,2.57142857142857,4,TRUE,6.17700653439048e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q419849> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q32566> ;  ] . ","fludeoxyglucose (18f)","computed tomography",5,3,2,0.3125,0,3,TRUE,2.20607376228232e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q422812> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","sex steroid","inflammation",3,2,1,0.375,0,2,TRUE,1.32364425736939e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q902488> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","monolayer","inflammation",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q6946990> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","mycobacterium avium subspecies paratuberculosis","inflammation",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7205991> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q12192> ;  ] . ","pneumococcal conjugate vaccine","pneumonia",16,9,7,0.174560546875,0,9,TRUE,7.05943603930341e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q268667> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q517104> ;  ] . ","atopic dermatitis","wheeze",21,7,14,0.0554466247558594,2.33333333333333,7,TRUE,9.26550980158573e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q412148> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q751911> ;  ] . ","polyadenylation","rna virus",33,11,22,0.0222063173179855,3.66666666666667,11,TRUE,0.000145600868310633,13
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2826104> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q26972> ;  ] . ","affymetrix","gene expression",10,6,4,0.205078125,0,6,TRUE,4.41214752456463e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q207722> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q751911> ;  ] . ","pyrimidine","rna virus",18,5,13,0.032684326171875,3.55555555555556,5,TRUE,7.94186554421634e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q155769> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q26972> ;  ] . ","wnt signaling pathway","gene expression",14,4,10,0.06109619140625,2.57142857142857,4,TRUE,6.17700653439048e-05,13
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q24773045> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q26972> ;  ] . ","glutathione peroxidase","gene expression",7,4,3,0.2734375,0,4,TRUE,3.08850326719524e-05,13
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q18034187> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q2252764> ;  ] . ","aim2","dna-binding protein",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q407997> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q26972> ;  ] . ","inositol","gene expression",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,16
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q14878262> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q751911> ;  ] . ","tbp","rna virus",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q10018973> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q26972> ;  ] . ","18s ribosomal rna","gene expression",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q488795> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q26972> ;  ] . ","korea educational broadcasting system","gene expression",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q488795> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q2252764> ;  ] . ","korea educational broadcasting system","dna-binding protein",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q488795> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q4118894> ;  ] . ","korea educational broadcasting system","viral entry",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q14882441> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q288322> ;  ] . ","autophagosome","autophagy",40,38,2,1.1623567955303e-08,0,38,TRUE,0.000176485900982585,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q524818> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q331283> ;  ] . ","leishmania","leishmaniasis",31,11,20,0.0388038206131149,2.61290322580645,11,TRUE,0.000136776573261504,13
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q331283> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q524818> ;  ] . ","leishmaniasis","leishmania",27,11,16,0.0971398875117302,0.925925925925926,11,TRUE,0.000119127983163245,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q6556349> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q288322> ;  ] . ","lipid-anchored protein","autophagy",9,6,3,0.1640625,0,6,TRUE,3.97093277210817e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q6556349> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q14882441> ;  ] . ","lipid-anchored protein","autophagosome",9,6,3,0.1640625,0,6,TRUE,3.97093277210817e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5188862> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q288322> ;  ] . ","crosstalk","autophagy",11,4,7,0.1611328125,0.818181818181818,4,TRUE,4.85336227702109e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q13365147> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q910150> ;  ] . ","molecular self-assembly","self-assembly",10,3,7,0.1171875,1.6,3,TRUE,4.41214752456463e-05,21
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q13365147> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q864426> ;  ] . ","molecular self-assembly","biocompatibility",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q272661> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q11173> ;  ] . ","echinacea purpurea","chemical compound",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2698599> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q485680> ;  ] . ","coalescent theory","polymorphism",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q506524> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q12136> ;  ] . ","amoeba","disease",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q320607> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q898365> ;  ] . ","oligosaccharide","glycosylation",38,14,24,0.0347222736441273,2.63157894736842,14,TRUE,0.000167661605933456,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q43407> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q148> ;  ] . ","shandong","people's republic of china",13,12,1,0.0015869140625,0,12,TRUE,5.73579178193402e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q4501917> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q148> ;  ] . ","national natural science foundation of china","people's republic of china",12,11,1,0.0029296875,0,11,TRUE,5.29457702947756e-05,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q19000458> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q19000458> ;  ] . ","equine infectious anemia","equine infectious anemia",7,7,0,0.0078125,0,7,TRUE,3.08850326719524e-05,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q186521> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q898365> ;  ] . ","l-threonine","glycosylation",18,5,13,0.032684326171875,3.55555555555556,5,TRUE,7.94186554421634e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3765251> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q148> ;  ] . ","darunavir","people's republic of china",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q335208> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q408693> ;  ] . ","d-mannose","lectin",55,23,32,0.0515181255078268,1.47272727272727,23,TRUE,0.000242668113851055,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q93315> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q408693> ;  ] . ","cyanobacteria","lectin",7,5,2,0.1640625,0,5,TRUE,3.08850326719524e-05,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q60097> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q408693> ;  ] . ","calcium in biology","lectin",17,5,12,0.047210693359375,2.88235294117647,5,TRUE,7.50065079175987e-05,1
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7863562> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q177900> ;  ] . ","u0126","transcription",6,3,3,0.3125,0,3,TRUE,2.64728851473878e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7251487> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q177900> ;  ] . ","protein kinase inhibitor","transcription",10,3,7,0.1171875,1.6,3,TRUE,4.41214752456463e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1192530> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q183252> ;  ] . ","acute liver failure","morphology",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1756880> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q9371> ;  ] . ","cypa","spleen",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1756880> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q191807> ;  ] . ","cypa","fluorescence",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5201335> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q191807> ;  ] . ","cytochalasin","fluorescence",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q6672123> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q837142> ;  ] . ","long-term care","nursing home",8,6,2,0.109375,0,6,TRUE,3.5297180196517e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q8452> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q326638> ;  ] . ","abortion","rift valley fever",13,4,9,0.0872802734375,1.92307692307692,4,TRUE,5.73579178193402e-05,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q44299> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q388121> ;  ] . ","coyote","estrous cycle",5,3,2,0.3125,0,3,TRUE,2.20607376228232e-05,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q939364> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1052913> ;  ] . ","congenital heart disease","human respiratory syncytial virus",10,3,7,0.1171875,1.6,3,TRUE,4.41214752456463e-05,13
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q939364> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q123028> ;  ] . ","congenital heart disease","pediatrics",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q208744> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q8064876> ;  ] . ","gp2 series","zaire ebolavirus",13,7,6,0.20947265625,0,7,TRUE,5.73579178193402e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q16992002> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q10798> ;  ] . ","lawsonia intracellularis","pig",7,5,2,0.1640625,0,5,TRUE,3.08850326719524e-05,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2272069> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q10798> ;  ] . ","fecal–oral route","pig",13,4,9,0.0872802734375,1.92307692307692,4,TRUE,5.73579178193402e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q501778> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q188928> ;  ] . ","translation studies","messenger rna",5,4,1,0.15625,0,4,TRUE,2.20607376228232e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5510257> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q29548> ;  ] . ","fusion core","cell membrane",13,3,10,0.034912109375,3.76923076923077,3,TRUE,5.73579178193402e-05,13
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q208744> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q29548> ;  ] . ","gp2 series","cell membrane",13,3,10,0.034912109375,3.76923076923077,3,TRUE,5.73579178193402e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q501778> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q420496> ;  ] . ","translation studies","antiserum",5,3,2,0.3125,0,3,TRUE,2.20607376228232e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2272069> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q9715> ;  ] . ","fecal–oral route","seminal fluid",13,3,10,0.034912109375,3.76923076923077,3,TRUE,5.73579178193402e-05,7
